# time[s], T9[GK], density[g/cm^3], R[km], Ye

4.8248e+03 2.9955e-05 5.3860e-09 1.2038e+08 0.39755
4.8602e+03 2.9736e-05 5.2689e-09 1.2127e+08 0.39757
4.8957e+03 2.9521e-05 5.1551e-09 1.2215e+08 0.39758
4.9312e+03 2.9308e-05 5.0446e-09 1.2304e+08 0.39759
4.9667e+03 2.9099e-05 4.9373e-09 1.2392e+08 0.39760
5.0022e+03 2.8892e-05 4.8329e-09 1.2481e+08 0.39762
5.0377e+03 2.8689e-05 4.7315e-09 1.2570e+08 0.39763
5.0732e+03 2.8488e-05 4.6329e-09 1.2658e+08 0.39764
5.1087e+03 2.8290e-05 4.5370e-09 1.2747e+08 0.39765
5.1442e+03 2.8095e-05 4.4437e-09 1.2835e+08 0.39767
5.1797e+03 2.7903e-05 4.3530e-09 1.2924e+08 0.39768
5.2151e+03 2.7713e-05 4.2648e-09 1.3012e+08 0.39769
5.2506e+03 2.7525e-05 4.1789e-09 1.3101e+08 0.39770
5.2861e+03 2.7341e-05 4.0953e-09 1.3189e+08 0.39771
5.3216e+03 2.7158e-05 4.0139e-09 1.3278e+08 0.39773
5.3571e+03 2.6978e-05 3.9346e-09 1.3366e+08 0.39774
5.3926e+03 2.6801e-05 3.8574e-09 1.3455e+08 0.39775
5.4281e+03 2.6625e-05 3.7823e-09 1.3544e+08 0.39776
5.4636e+03 2.6453e-05 3.7090e-09 1.3632e+08 0.39777
5.4991e+03 2.6282e-05 3.6377e-09 1.3721e+08 0.39778
5.5346e+03 2.6113e-05 3.5682e-09 1.3809e+08 0.39780
5.5813e+03 2.5895e-05 3.4792e-09 1.3926e+08 0.39781
5.6281e+03 2.5679e-05 3.3932e-09 1.4043e+08 0.39782
5.6748e+03 2.5468e-05 3.3101e-09 1.4159e+08 0.39784
5.7250e+03 2.5244e-05 3.2237e-09 1.4284e+08 0.39785
5.7752e+03 2.5025e-05 3.1404e-09 1.4410e+08 0.39787
5.8255e+03 2.4809e-05 3.0599e-09 1.4535e+08 0.39788
5.8757e+03 2.4597e-05 2.9821e-09 1.4660e+08 0.39790
5.9259e+03 2.4389e-05 2.9070e-09 1.4786e+08 0.39791
5.9761e+03 2.4184e-05 2.8343e-09 1.4911e+08 0.39792
6.0263e+03 2.3983e-05 2.7641e-09 1.5036e+08 0.39794
6.0765e+03 2.3784e-05 2.6961e-09 1.5161e+08 0.39795
6.1267e+03 2.3590e-05 2.6304e-09 1.5287e+08 0.39797
6.1769e+03 2.3398e-05 2.5668e-09 1.5412e+08 0.39798
6.2271e+03 2.3209e-05 2.5052e-09 1.5537e+08 0.39799
6.2773e+03 2.3023e-05 2.4455e-09 1.5662e+08 0.39801
6.3275e+03 2.2841e-05 2.3878e-09 1.5788e+08 0.39802
6.3777e+03 2.2661e-05 2.3318e-09 1.5913e+08 0.39803
6.4279e+03 2.2484e-05 2.2776e-09 1.6038e+08 0.39804
6.4781e+03 2.2310e-05 2.2251e-09 1.6164e+08 0.39806
6.5283e+03 2.2138e-05 2.1741e-09 1.6289e+08 0.39807
6.5785e+03 2.1969e-05 2.1247e-09 1.6414e+08 0.39808
6.6287e+03 2.1803e-05 2.0768e-09 1.6539e+08 0.39809
6.6790e+03 2.1639e-05 2.0303e-09 1.6665e+08 0.39810
6.7292e+03 2.1478e-05 1.9852e-09 1.6790e+08 0.39812
6.7794e+03 2.1318e-05 1.9415e-09 1.6915e+08 0.39813
6.8296e+03 2.1162e-05 1.8990e-09 1.7040e+08 0.39814
6.8798e+03 2.1007e-05 1.8577e-09 1.7166e+08 0.39815
6.9300e+03 2.0855e-05 1.8176e-09 1.7291e+08 0.39816
6.9802e+03 2.0705e-05 1.7787e-09 1.7416e+08 0.39817
7.0304e+03 2.0557e-05 1.7408e-09 1.7541e+08 0.39818
7.0806e+03 2.0411e-05 1.7041e-09 1.7667e+08 0.39819
7.1308e+03 2.0268e-05 1.6683e-09 1.7792e+08 0.39820
7.1810e+03 2.0126e-05 1.6336e-09 1.7917e+08 0.39821
7.2312e+03 1.9986e-05 1.5998e-09 1.8043e+08 0.39822
7.2814e+03 1.9849e-05 1.5669e-09 1.8168e+08 0.39824
7.3316e+03 1.9713e-05 1.5349e-09 1.8293e+08 0.39825
7.3915e+03 1.9553e-05 1.4980e-09 1.8442e+08 0.39826
7.4513e+03 1.9396e-05 1.4622e-09 1.8592e+08 0.39827
7.5111e+03 1.9242e-05 1.4275e-09 1.8741e+08 0.39828
7.5710e+03 1.9089e-05 1.3939e-09 1.8890e+08 0.39829
7.6308e+03 1.8940e-05 1.3614e-09 1.9040e+08 0.39830
7.6906e+03 1.8792e-05 1.3299e-09 1.9189e+08 0.39831
7.7505e+03 1.8647e-05 1.2993e-09 1.9338e+08 0.39832
7.8103e+03 1.8504e-05 1.2697e-09 1.9487e+08 0.39833
7.8701e+03 1.8364e-05 1.2409e-09 1.9637e+08 0.39835
7.9300e+03 1.8225e-05 1.2130e-09 1.9786e+08 0.39836
7.9898e+03 1.8089e-05 1.1860e-09 1.9935e+08 0.39837
8.0497e+03 1.7954e-05 1.1597e-09 2.0085e+08 0.39838
8.1095e+03 1.7822e-05 1.1343e-09 2.0234e+08 0.39839
8.1693e+03 1.7691e-05 1.1095e-09 2.0383e+08 0.39840
8.2292e+03 1.7563e-05 1.0855e-09 2.0532e+08 0.39841
8.2890e+03 1.7436e-05 1.0622e-09 2.0682e+08 0.39842
8.3488e+03 1.7311e-05 1.0395e-09 2.0831e+08 0.39843
8.4087e+03 1.7188e-05 1.0175e-09 2.0980e+08 0.39843
8.4685e+03 1.7066e-05 9.9604e-10 2.1130e+08 0.39844
8.5283e+03 1.6947e-05 9.7522e-10 2.1279e+08 0.39845
8.5882e+03 1.6828e-05 9.5498e-10 2.1428e+08 0.39846
8.6480e+03 1.6712e-05 9.3529e-10 2.1578e+08 0.39847
8.7078e+03 1.6597e-05 9.1615e-10 2.1727e+08 0.39848
8.7677e+03 1.6484e-05 8.9752e-10 2.1876e+08 0.39849
8.8275e+03 1.6372e-05 8.7939e-10 2.2025e+08 0.39850
8.8873e+03 1.6262e-05 8.6175e-10 2.2175e+08 0.39851
8.9472e+03 1.6153e-05 8.4457e-10 2.2324e+08 0.39852
9.0070e+03 1.6046e-05 8.2785e-10 2.2473e+08 0.39852
9.0668e+03 1.5940e-05 8.1157e-10 2.2623e+08 0.39853
9.1267e+03 1.5836e-05 7.9571e-10 2.2772e+08 0.39854
9.1865e+03 1.5732e-05 7.8027e-10 2.2921e+08 0.39855
9.2624e+03 1.5604e-05 7.6125e-10 2.3110e+08 0.39856
9.3382e+03 1.5477e-05 7.4286e-10 2.3300e+08 0.39857
9.4139e+03 1.5352e-05 7.2507e-10 2.3489e+08 0.39858
9.4897e+03 1.5230e-05 7.0785e-10 2.3678e+08 0.39859
9.5654e+03 1.5109e-05 6.9118e-10 2.3866e+08 0.39860
9.6410e+03 1.4991e-05 6.7504e-10 2.4055e+08 0.39860
9.7166e+03 1.4874e-05 6.5941e-10 2.4244e+08 0.39861
9.7921e+03 1.4759e-05 6.4426e-10 2.4432e+08 0.39862
9.8677e+03 1.4646e-05 6.2958e-10 2.4621e+08 0.39863
9.9431e+03 1.4535e-05 6.1535e-10 2.4809e+08 0.39864
1.0019e+04 1.4426e-05 6.0156e-10 2.4997e+08 0.39865
1.0094e+04 1.4318e-05 5.8818e-10 2.5185e+08 0.39866
1.0169e+04 1.4212e-05 5.7519e-10 2.5373e+08 0.39866
1.0245e+04 1.4107e-05 5.6260e-10 2.5561e+08 0.39867
1.0323e+04 1.4001e-05 5.4994e-10 2.5756e+08 0.39868
1.0401e+04 1.3896e-05 5.3766e-10 2.5951e+08 0.39869
1.0479e+04 1.3792e-05 5.2575e-10 2.6145e+08 0.39870
1.0557e+04 1.3690e-05 5.1418e-10 2.6340e+08 0.39871
1.0635e+04 1.3590e-05 5.0295e-10 2.6534e+08 0.39871
1.0713e+04 1.3491e-05 4.9205e-10 2.6729e+08 0.39872
1.0791e+04 1.3394e-05 4.8145e-10 2.6924e+08 0.39873
1.0875e+04 1.3289e-05 4.7028e-10 2.7135e+08 0.39874
1.0960e+04 1.3186e-05 4.5944e-10 2.7347e+08 0.39875
1.1045e+04 1.3085e-05 4.4894e-10 2.7559e+08 0.39875
1.1130e+04 1.2985e-05 4.3875e-10 2.7770e+08 0.39876
1.1215e+04 1.2887e-05 4.2887e-10 2.7982e+08 0.39877
1.1300e+04 1.2790e-05 4.1928e-10 2.8194e+08 0.39878
1.1384e+04 1.2695e-05 4.0998e-10 2.8405e+08 0.39878
1.1469e+04 1.2601e-05 4.0095e-10 2.8617e+08 0.39879
1.1554e+04 1.2509e-05 3.9218e-10 2.8828e+08 0.39880
1.1639e+04 1.2417e-05 3.8367e-10 2.9040e+08 0.39881
1.1724e+04 1.2328e-05 3.7540e-10 2.9252e+08 0.39881
1.1809e+04 1.2239e-05 3.6737e-10 2.9463e+08 0.39882
1.1893e+04 1.2152e-05 3.5956e-10 2.9675e+08 0.39883
1.1978e+04 1.2066e-05 3.5198e-10 2.9887e+08 0.39883
1.2063e+04 1.1981e-05 3.4460e-10 3.0098e+08 0.39884
1.2148e+04 1.1897e-05 3.3743e-10 3.0310e+08 0.39885
1.2241e+04 1.1807e-05 3.2983e-10 3.0541e+08 0.39885
1.2333e+04 1.1718e-05 3.2246e-10 3.0772e+08 0.39886
1.2426e+04 1.1631e-05 3.1530e-10 3.1003e+08 0.39887
1.2534e+04 1.1531e-05 3.0720e-10 3.1273e+08 0.39888
1.2642e+04 1.1432e-05 2.9938e-10 3.1543e+08 0.39888
1.2750e+04 1.1335e-05 2.9183e-10 3.1813e+08 0.39889
1.2859e+04 1.1240e-05 2.8452e-10 3.2083e+08 0.39890
1.2967e+04 1.1146e-05 2.7746e-10 3.2353e+08 0.39891
1.3075e+04 1.1054e-05 2.7063e-10 3.2623e+08 0.39891
1.3183e+04 1.0963e-05 2.6402e-10 3.2893e+08 0.39892
1.3291e+04 1.0874e-05 2.5762e-10 3.3163e+08 0.39893
1.3400e+04 1.0786e-05 2.5143e-10 3.3433e+08 0.39893
1.3508e+04 1.0699e-05 2.4544e-10 3.3703e+08 0.39894
1.3616e+04 1.0614e-05 2.3963e-10 3.3973e+08 0.39895
1.3724e+04 1.0531e-05 2.3401e-10 3.4243e+08 0.39896
1.3832e+04 1.0448e-05 2.2856e-10 3.4513e+08 0.39896
1.3941e+04 1.0367e-05 2.2328e-10 3.4783e+08 0.39897
1.4049e+04 1.0287e-05 2.1816e-10 3.5053e+08 0.39898
1.4157e+04 1.0209e-05 2.1320e-10 3.5323e+08 0.39898
1.4265e+04 1.0131e-05 2.0838e-10 3.5593e+08 0.39899
1.4373e+04 1.0055e-05 2.0371e-10 3.5863e+08 0.39899
1.4482e+04 9.9799e-06 1.9918e-10 3.6133e+08 0.39900
1.4590e+04 9.9059e-06 1.9478e-10 3.6403e+08 0.39901
1.4698e+04 9.8330e-06 1.9051e-10 3.6673e+08 0.39901
1.4806e+04 9.7611e-06 1.8636e-10 3.6943e+08 0.39902
1.4914e+04 9.6903e-06 1.8234e-10 3.7213e+08 0.39903
1.5023e+04 9.6205e-06 1.7843e-10 3.7483e+08 0.39903
1.5131e+04 9.5517e-06 1.7463e-10 3.7753e+08 0.39904
1.5239e+04 9.4839e-06 1.7093e-10 3.8023e+08 0.39904
1.5347e+04 9.4171e-06 1.6734e-10 3.8293e+08 0.39905
1.5455e+04 9.3511e-06 1.6385e-10 3.8563e+08 0.39905
1.5564e+04 9.2861e-06 1.6046e-10 3.8833e+08 0.39906
1.5672e+04 9.2220e-06 1.5716e-10 3.9103e+08 0.39906
1.5780e+04 9.1588e-06 1.5395e-10 3.9373e+08 0.39907
1.5916e+04 9.0804e-06 1.5003e-10 3.9712e+08 0.39908
1.6052e+04 9.0035e-06 1.4625e-10 4.0052e+08 0.39908
1.6188e+04 8.9279e-06 1.4259e-10 4.0391e+08 0.39909
1.6324e+04 8.8536e-06 1.3906e-10 4.0730e+08 0.39909
1.6460e+04 8.7805e-06 1.3565e-10 4.1069e+08 0.39910
1.6595e+04 8.7088e-06 1.3235e-10 4.1407e+08 0.39911
1.6731e+04 8.6382e-06 1.2916e-10 4.1745e+08 0.39911
1.6888e+04 8.5581e-06 1.2560e-10 4.2136e+08 0.39912
1.7044e+04 8.4794e-06 1.2217e-10 4.2527e+08 0.39913
1.7201e+04 8.4022e-06 1.1886e-10 4.2918e+08 0.39913
1.7358e+04 8.3263e-06 1.1567e-10 4.3309e+08 0.39914
1.7514e+04 8.2518e-06 1.1259e-10 4.3700e+08 0.39915
1.7671e+04 8.1787e-06 1.0962e-10 4.4091e+08 0.39915
1.7828e+04 8.1068e-06 1.0676e-10 4.4482e+08 0.39916
1.7984e+04 8.0362e-06 1.0399e-10 4.4873e+08 0.39917
1.8141e+04 7.9668e-06 1.0132e-10 4.5264e+08 0.39917
1.8298e+04 7.8985e-06 9.8742e-11 4.5654e+08 0.39918
1.8457e+04 7.8302e-06 9.6201e-11 4.6053e+08 0.39919
1.8617e+04 7.7630e-06 9.3746e-11 4.6451e+08 0.39919
1.8777e+04 7.6970e-06 9.1375e-11 4.6850e+08 0.39920
1.8937e+04 7.6321e-06 8.9082e-11 4.7248e+08 0.39920
1.9096e+04 7.5683e-06 8.6866e-11 4.7647e+08 0.39921
1.9256e+04 7.5055e-06 8.4722e-11 4.8045e+08 0.39922
1.9416e+04 7.4438e-06 8.2649e-11 4.8444e+08 0.39922
1.9575e+04 7.3830e-06 8.0642e-11 4.8842e+08 0.39923
1.9735e+04 7.3233e-06 7.8700e-11 4.9241e+08 0.39923
1.9895e+04 7.2645e-06 7.6820e-11 4.9639e+08 0.39924
2.0055e+04 7.2066e-06 7.4999e-11 5.0038e+08 0.39924
2.0214e+04 7.1497e-06 7.3236e-11 5.0436e+08 0.39925
2.0374e+04 7.0937e-06 7.1527e-11 5.0835e+08 0.39926
2.0534e+04 7.0385e-06 6.9871e-11 5.1233e+08 0.39926
2.0693e+04 6.9842e-06 6.8266e-11 5.1632e+08 0.39927
2.0853e+04 6.9307e-06 6.6709e-11 5.2030e+08 0.39927
2.1013e+04 6.8780e-06 6.5200e-11 5.2429e+08 0.39928
2.1172e+04 6.8261e-06 6.3735e-11 5.2827e+08 0.39928
2.1332e+04 6.7750e-06 6.2315e-11 5.3226e+08 0.39929
2.1492e+04 6.7247e-06 6.0936e-11 5.3624e+08 0.39929
2.1652e+04 6.6751e-06 5.9597e-11 5.4023e+08 0.39930
2.1811e+04 6.6262e-06 5.8298e-11 5.4421e+08 0.39930
2.1971e+04 6.5780e-06 5.7036e-11 5.4820e+08 0.39931
2.2159e+04 6.5223e-06 5.5597e-11 5.5288e+08 0.39931
2.2352e+04 6.4659e-06 5.4169e-11 5.5770e+08 0.39932
2.2545e+04 6.4106e-06 5.2790e-11 5.6251e+08 0.39933
2.2738e+04 6.3561e-06 5.1457e-11 5.6733e+08 0.39933
2.2931e+04 6.3026e-06 5.0168e-11 5.7215e+08 0.39934
2.3124e+04 6.2500e-06 4.8922e-11 5.7696e+08 0.39934
2.3317e+04 6.1983e-06 4.7717e-11 5.8178e+08 0.39935
2.3510e+04 6.1474e-06 4.6552e-11 5.8660e+08 0.39936
2.3703e+04 6.0973e-06 4.5423e-11 5.9141e+08 0.39936
2.3896e+04 6.0481e-06 4.4332e-11 5.9623e+08 0.39937
2.4096e+04 5.9980e-06 4.3240e-11 6.0120e+08 0.39937
2.4295e+04 5.9488e-06 4.2185e-11 6.0618e+08 0.39938
2.4494e+04 5.9004e-06 4.1163e-11 6.1115e+08 0.39938
2.4694e+04 5.8528e-06 4.0174e-11 6.1612e+08 0.39939
2.4893e+04 5.8059e-06 3.9217e-11 6.2110e+08 0.39940
2.5092e+04 5.7598e-06 3.8289e-11 6.2607e+08 0.39940
2.5292e+04 5.7144e-06 3.7391e-11 6.3105e+08 0.39941
2.5491e+04 5.6697e-06 3.6521e-11 6.3602e+08 0.39941
2.5690e+04 5.6257e-06 3.5677e-11 6.4099e+08 0.39942
2.5890e+04 5.5824e-06 3.4859e-11 6.4597e+08 0.39942
2.6089e+04 5.5397e-06 3.4066e-11 6.5094e+08 0.39943
2.6288e+04 5.4977e-06 3.3297e-11 6.5592e+08 0.39943
2.6488e+04 5.4563e-06 3.2551e-11 6.6089e+08 0.39944
2.6687e+04 5.4156e-06 3.1827e-11 6.6586e+08 0.39944
2.6886e+04 5.3754e-06 3.1124e-11 6.7084e+08 0.39945
2.7086e+04 5.3359e-06 3.0442e-11 6.7581e+08 0.39945
2.7285e+04 5.2969e-06 2.9780e-11 6.8079e+08 0.39946
2.7484e+04 5.2585e-06 2.9136e-11 6.8576e+08 0.39946
2.7684e+04 5.2206e-06 2.8511e-11 6.9073e+08 0.39947
2.7883e+04 5.1833e-06 2.7904e-11 6.9571e+08 0.39947
2.8083e+04 5.1465e-06 2.7314e-11 7.0068e+08 0.39948
2.8282e+04 5.1102e-06 2.6741e-11 7.0566e+08 0.39948
2.8481e+04 5.0744e-06 2.6183e-11 7.1063e+08 0.39949
2.8681e+04 5.0392e-06 2.5641e-11 7.1560e+08 0.39949
2.8880e+04 5.0044e-06 2.5114e-11 7.2058e+08 0.39950
2.9079e+04 4.9701e-06 2.4601e-11 7.2555e+08 0.39950
2.9279e+04 4.9362e-06 2.4102e-11 7.3053e+08 0.39951
2.9478e+04 4.9028e-06 2.3616e-11 7.3550e+08 0.39951
2.9677e+04 4.8699e-06 2.3143e-11 7.4047e+08 0.39952
2.9877e+04 4.8374e-06 2.2683e-11 7.4545e+08 0.39952
3.0076e+04 4.8053e-06 2.2235e-11 7.5042e+08 0.39953
3.0275e+04 4.7737e-06 2.1799e-11 7.5540e+08 0.39953
3.0475e+04 4.7425e-06 2.1374e-11 7.6037e+08 0.39954
3.0674e+04 4.7117e-06 2.0960e-11 7.6534e+08 0.39954
3.0873e+04 4.6812e-06 2.0556e-11 7.7032e+08 0.39955
3.1073e+04 4.6512e-06 2.0163e-11 7.7529e+08 0.39955
3.1272e+04 4.6216e-06 1.9780e-11 7.8027e+08 0.39956
3.1472e+04 4.5923e-06 1.9406e-11 7.8524e+08 0.39956
3.1671e+04 4.5634e-06 1.9042e-11 7.9021e+08 0.39957
3.1870e+04 4.5348e-06 1.8687e-11 7.9519e+08 0.39957
3.2070e+04 4.5066e-06 1.8341e-11 8.0016e+08 0.39958
3.2269e+04 4.4788e-06 1.8003e-11 8.0514e+08 0.39958
3.2468e+04 4.4513e-06 1.7673e-11 8.1011e+08 0.39958
3.2693e+04 4.4207e-06 1.7312e-11 8.1571e+08 0.39959
3.2917e+04 4.3906e-06 1.6960e-11 8.2131e+08 0.39959
3.3142e+04 4.3608e-06 1.6618e-11 8.2691e+08 0.39960
3.3366e+04 4.3315e-06 1.6285e-11 8.3251e+08 0.39960
3.3590e+04 4.3026e-06 1.5961e-11 8.3810e+08 0.39961
3.3814e+04 4.2741e-06 1.5646e-11 8.4369e+08 0.39961
3.4038e+04 4.2460e-06 1.5339e-11 8.4928e+08 0.39962
3.4262e+04 4.2182e-06 1.5040e-11 8.5487e+08 0.39962
3.4486e+04 4.1908e-06 1.4749e-11 8.6046e+08 0.39963
3.4710e+04 4.1638e-06 1.4466e-11 8.6604e+08 0.39963
3.4934e+04 4.1372e-06 1.4190e-11 8.7162e+08 0.39964
3.5157e+04 4.1109e-06 1.3921e-11 8.7720e+08 0.39964
3.5381e+04 4.0849e-06 1.3658e-11 8.8278e+08 0.39965
3.5604e+04 4.0593e-06 1.3403e-11 8.8835e+08 0.39965
3.5827e+04 4.0339e-06 1.3154e-11 8.9392e+08 0.39966
3.6051e+04 4.0090e-06 1.2911e-11 8.9949e+08 0.39966
3.6274e+04 3.9843e-06 1.2674e-11 9.0506e+08 0.39966
3.6497e+04 3.9599e-06 1.2443e-11 9.1063e+08 0.39967
3.6720e+04 3.9359e-06 1.2218e-11 9.1620e+08 0.39967
3.6943e+04 3.9121e-06 1.1998e-11 9.2176e+08 0.39968
3.7166e+04 3.8887e-06 1.1783e-11 9.2732e+08 0.39968
3.7389e+04 3.8655e-06 1.1574e-11 9.3288e+08 0.39969
3.7612e+04 3.8426e-06 1.1369e-11 9.3844e+08 0.39969
3.7834e+04 3.8200e-06 1.1170e-11 9.4400e+08 0.39970
3.8057e+04 3.7976e-06 1.0975e-11 9.4955e+08 0.39970
3.8279e+04 3.7755e-06 1.0784e-11 9.5510e+08 0.39971
3.8502e+04 3.7537e-06 1.0599e-11 9.6066e+08 0.39971
3.8724e+04 3.7322e-06 1.0417e-11 9.6621e+08 0.39971
3.8947e+04 3.7109e-06 1.0240e-11 9.7175e+08 0.39972
3.9169e+04 3.6898e-06 1.0066e-11 9.7730e+08 0.39972
3.9391e+04 3.6690e-06 9.8968e-12 9.8285e+08 0.39973
3.9614e+04 3.6484e-06 9.7312e-12 9.8839e+08 0.39973
3.9836e+04 3.6281e-06 9.5694e-12 9.9393e+08 0.39974
4.0058e+04 3.6079e-06 9.4111e-12 9.9947e+08 0.39974
4.0280e+04 3.5881e-06 9.2563e-12 1.0050e+09 0.39975
4.0502e+04 3.5684e-06 9.1050e-12 1.0105e+09 0.39975
4.0804e+04 3.5420e-06 8.9043e-12 1.0181e+09 0.39976
4.1106e+04 3.5159e-06 8.7094e-12 1.0256e+09 0.39976
4.1408e+04 3.4903e-06 8.5201e-12 1.0332e+09 0.39977
4.1710e+04 3.4650e-06 8.3364e-12 1.0407e+09 0.39977
4.2012e+04 3.4401e-06 8.1578e-12 1.0482e+09 0.39978
4.2314e+04 3.4155e-06 7.9843e-12 1.0558e+09 0.39978
4.2616e+04 3.3913e-06 7.8157e-12 1.0633e+09 0.39979
4.2918e+04 3.3675e-06 7.6518e-12 1.0708e+09 0.39979
4.3221e+04 3.3439e-06 7.4925e-12 1.0784e+09 0.39980
4.3523e+04 3.3207e-06 7.3376e-12 1.0859e+09 0.39981
4.3825e+04 3.2978e-06 7.1869e-12 1.0935e+09 0.39981
4.4127e+04 3.2752e-06 7.0403e-12 1.1010e+09 0.39982
4.4429e+04 3.2530e-06 6.8976e-12 1.1085e+09 0.39982
4.4771e+04 3.2281e-06 6.7408e-12 1.1171e+09 0.39983
4.5113e+04 3.2037e-06 6.5887e-12 1.1256e+09 0.39983
4.5455e+04 3.1796e-06 6.4411e-12 1.1341e+09 0.39984
4.5797e+04 3.1558e-06 6.2979e-12 1.1427e+09 0.39985
4.6139e+04 3.1324e-06 6.1589e-12 1.1512e+09 0.39985
4.6480e+04 3.1094e-06 6.0240e-12 1.1597e+09 0.39986
4.6822e+04 3.0867e-06 5.8930e-12 1.1683e+09 0.39986
4.7164e+04 3.0643e-06 5.7658e-12 1.1768e+09 0.39987
4.7506e+04 3.0423e-06 5.6422e-12 1.1853e+09 0.39987
4.7848e+04 3.0205e-06 5.5221e-12 1.1939e+09 0.39988
4.8190e+04 2.9991e-06 5.4054e-12 1.2024e+09 0.39989
4.8532e+04 2.9780e-06 5.2919e-12 1.2109e+09 0.39989
4.8874e+04 2.9571e-06 5.1816e-12 1.2194e+09 0.39990
4.9216e+04 2.9366e-06 5.0744e-12 1.2280e+09 0.39990
4.9558e+04 2.9163e-06 4.9701e-12 1.2365e+09 0.39991
4.9900e+04 2.8963e-06 4.8686e-12 1.2450e+09 0.39992
5.0242e+04 2.8766e-06 4.7699e-12 1.2536e+09 0.39992
5.0584e+04 2.8572e-06 4.6738e-12 1.2621e+09 0.39993
5.0926e+04 2.8380e-06 4.5803e-12 1.2706e+09 0.39993
5.1267e+04 2.8191e-06 4.4892e-12 1.2792e+09 0.39994
5.1609e+04 2.8004e-06 4.4006e-12 1.2877e+09 0.39994
5.1951e+04 2.7820e-06 4.3143e-12 1.2962e+09 0.39995
5.2293e+04 2.7638e-06 4.2302e-12 1.3048e+09 0.39995
5.2635e+04 2.7458e-06 4.1483e-12 1.3133e+09 0.39996
5.2977e+04 2.7281e-06 4.0685e-12 1.3218e+09 0.39996
5.3319e+04 2.7106e-06 3.9907e-12 1.3304e+09 0.39997
5.3661e+04 2.6933e-06 3.9149e-12 1.3389e+09 0.39998
5.4003e+04 2.6763e-06 3.8410e-12 1.3474e+09 0.39998
5.4345e+04 2.6594e-06 3.7690e-12 1.3559e+09 0.39998
5.4687e+04 2.6428e-06 3.6987e-12 1.3645e+09 0.39999
5.5029e+04 2.6264e-06 3.6302e-12 1.3730e+09 0.40000
5.5371e+04 2.6102e-06 3.5634e-12 1.3815e+09 0.40000
5.5713e+04 2.5941e-06 3.4982e-12 1.3901e+09 0.40001
5.6054e+04 2.5783e-06 3.4345e-12 1.3986e+09 0.40001
5.6396e+04 2.5627e-06 3.3724e-12 1.4071e+09 0.40002
5.6738e+04 2.5472e-06 3.3118e-12 1.4157e+09 0.40002
5.7080e+04 2.5320e-06 3.2527e-12 1.4242e+09 0.40003
5.7422e+04 2.5169e-06 3.1949e-12 1.4327e+09 0.40003
5.7882e+04 2.4969e-06 3.1193e-12 1.4442e+09 0.40004
5.8342e+04 2.4772e-06 3.0461e-12 1.4557e+09 0.40004
5.8802e+04 2.4578e-06 2.9752e-12 1.4672e+09 0.40005
5.9262e+04 2.4388e-06 2.9065e-12 1.4786e+09 0.40006
5.9721e+04 2.4200e-06 2.8399e-12 1.4901e+09 0.40007
6.0181e+04 2.4015e-06 2.7754e-12 1.5016e+09 0.40007
6.0640e+04 2.3833e-06 2.7128e-12 1.5130e+09 0.40008
6.1099e+04 2.3654e-06 2.6521e-12 1.5245e+09 0.40008
6.1558e+04 2.3478e-06 2.5932e-12 1.5359e+09 0.40009
6.2017e+04 2.3304e-06 2.5360e-12 1.5474e+09 0.40010
6.2476e+04 2.3133e-06 2.4806e-12 1.5588e+09 0.40010
6.2935e+04 2.2964e-06 2.4267e-12 1.5703e+09 0.40011
6.3394e+04 2.2798e-06 2.3744e-12 1.5817e+09 0.40012
6.3852e+04 2.2634e-06 2.3236e-12 1.5932e+09 0.40012
6.4311e+04 2.2473e-06 2.2743e-12 1.6046e+09 0.40013
6.4769e+04 2.2314e-06 2.2264e-12 1.6160e+09 0.40014
6.5227e+04 2.2157e-06 2.1798e-12 1.6275e+09 0.40014
6.5686e+04 2.2003e-06 2.1345e-12 1.6389e+09 0.40015
6.6144e+04 2.1850e-06 2.0904e-12 1.6503e+09 0.40015
6.6602e+04 2.1700e-06 2.0476e-12 1.6618e+09 0.40016
6.7060e+04 2.1552e-06 2.0059e-12 1.6732e+09 0.40017
6.7517e+04 2.1406e-06 1.9654e-12 1.6846e+09 0.40017
6.7975e+04 2.1262e-06 1.9260e-12 1.6960e+09 0.40018
6.8433e+04 2.1119e-06 1.8876e-12 1.7075e+09 0.40018
6.8891e+04 2.0979e-06 1.8502e-12 1.7189e+09 0.40019
6.9348e+04 2.0841e-06 1.8138e-12 1.7303e+09 0.40020
6.9806e+04 2.0704e-06 1.7784e-12 1.7417e+09 0.40020
7.0263e+04 2.0569e-06 1.7439e-12 1.7531e+09 0.40021
7.0720e+04 2.0436e-06 1.7103e-12 1.7645e+09 0.40021
7.1177e+04 2.0305e-06 1.6775e-12 1.7759e+09 0.40022
7.1635e+04 2.0175e-06 1.6456e-12 1.7873e+09 0.40022
7.2092e+04 2.0048e-06 1.6145e-12 1.7987e+09 0.40023
7.2549e+04 1.9921e-06 1.5842e-12 1.8102e+09 0.40024
7.3060e+04 1.9782e-06 1.5512e-12 1.8229e+09 0.40024
7.3571e+04 1.9644e-06 1.5190e-12 1.8357e+09 0.40025
7.4083e+04 1.9509e-06 1.4878e-12 1.8484e+09 0.40026
7.4594e+04 1.9375e-06 1.4574e-12 1.8612e+09 0.40026
7.5105e+04 1.9243e-06 1.4279e-12 1.8739e+09 0.40027
